price,market_cap,volume,date,coin,daily_return,price_7d_avg,price_30d_avg,volatility_7d,high_volume,large_swing
605.503011770793,88218822647.64365,971533504.847768,2025-04-01 00:00:00,binancecoin,0.670417408514945,616.6213562559831,603.474561952152,2.1035474099627227,False,False
611.0283776490112,89132994185.99815,1657684601.5836525,2025-04-02 00:00:00,binancecoin,0.912524920736435,613.8666642912823,603.0541003058985,2.1827733483628475,False,False
589.8692678191657,86046492690.24649,1345311302.234874,2025-04-03 00:00:00,binancecoin,-3.4628686005152787,609.8643453953356,603.5719664900158,2.4191636914520016,False,False
592.4642522121785,86580201225.941,1425802222.9961252,2025-04-04 00:00:00,binancecoin,0.43992534186547694,603.4144939217915,603.8823346064837,1.849867001583773,False,False
597.7592047746326,87234618486.61526,757406570.5501016,2025-04-05 00:00:00,binancecoin,0.8937168010868968,600.3054580428153,603.8793564521208,1.7780665292897304,False,False
594.0888077893536,86605127909.8959,352847322.8179597,2025-04-06 00:00:00,binancecoin,-0.6140260084598448,598.8833671222425,603.8177062511979,1.5526792441734343,False,False
554.4379559214581,81006289896.18011,768924462.5165749,2025-04-07 00:00:00,binancecoin,-6.674229736028714,592.164411133799,602.4805447590592,2.8988411804916243,False,True
554.1601019762941,81084351069.20807,2333452106.558698,2025-04-08 00:00:00,binancecoin,-0.0501145244831247,584.8297097345849,601.1831915717914,2.836832124594821,False,False
553.3962669418149,80712379865.58907,932386850.4083754,2025-04-09 00:00:00,binancecoin,-0.1378365262593051,576.5965510621282,601.1387336718907,2.730902863955436,False,False
582.2597810033054,84960740244.96309,1253107793.6282015,2025-04-10 00:00:00,binancecoin,5.215704511524155,575.5094815170053,602.7951970035009,3.488480906607627,False,True
577.2921769307156,84164602180.58417,1043288449.4822325,2025-04-11 00:00:00,binancecoin,-0.853159403184256,573.3420421910821,603.6174219692662,3.487359147360329,False,False
586.1297244063287,85506066263.66911,590735620.7426767,2025-04-12 00:00:00,binancecoin,1.5308621576338721,571.680687852753,604.1310537735891,3.5322556737349333,False,False
596.9496743252538,87089917417.03128,481290566.3951808,2025-04-13 00:00:00,binancecoin,1.845999182157887,572.0893830721673,604.7388555386569,3.6087769688360885,False,False
583.6441112439634,85134836117.92719,492926645.2392504,2025-04-14 00:00:00,binancecoin,-2.2289254276468107,576.2616909753823,604.6279842475745,2.402265559568134,False,False
584.5130373558429,85271616957.73573,530197263.3245282,2025-04-15 00:00:00,binancecoin,0.14887944470605152,580.5978246010321,603.4861976649038,2.392232601467053,False,False
579.7117342988385,84605501761.13997,431419209.1282797,2025-04-16 00:00:00,binancecoin,-0.8214193268851755,584.3571770806069,602.7427438239113,2.4496272514729043,False,False
582.9884895445316,85049370657.6528,590793445.4085172,2025-04-17 00:00:00,binancecoin,0.5652387301865458,584.461278300782,601.1607950083308,1.4409840431594954,False,False
590.1449424870344,86081949800.71457,523349165.51611936,2025-04-18 00:00:00,binancecoin,1.227546181588246,586.2973876659705,599.8782460968202,1.443818460596746,False,False
591.7558249048697,86330575658.80789,560183796.0745611,2025-04-19 00:00:00,binancecoin,0.27296386054695976,587.1011163086192,598.9512428798664,1.3433651722050746,False,False
592.1191922418601,86381923216.81198,359734262.96070373,2025-04-20 00:00:00,binancecoin,0.0614049446913123,586.4110474395629,597.681269587053,1.1168405169621587,False,False
592.9015532596577,86496970287.17703,427574407.8731377,2025-04-21 00:00:00,binancecoin,0.13212897471461815,587.7335391560907,596.2907988316852,0.6136391703936553,False,False
596.742721454172,87021203902.98009,608725679.9225554,2025-04-22 00:00:00,binancecoin,0.6478593576617175,589.4806368844235,595.3110246648827,0.6318083908757104,False,False
617.6497009116878,90107417553.42468,924934985.74546,2025-04-23 00:00:00,binancecoin,3.503516457908118,594.9003464005447,595.1390624001411,1.2073053347627039,False,False
606.1742820090113,88439293572.85298,1089223877.3345106,2025-04-24 00:00:00,binancecoin,-1.8579170176457716,598.212602466899,594.1510225084288,1.6061007884631338,False,False
602.1970676660677,87859769311.30173,775858994.180891,2025-04-25 00:00:00,binancecoin,-0.6561173017374022,599.9343346353323,593.2138840505671,1.6350396074301627,False,False
600.1913883958081,87558071175.70674,941984394.0665632,2025-04-26 00:00:00,binancecoin,-0.33306028507130714,601.1394151340379,592.624080327401,1.652692741264882,False,False
607.8085377229048,88667686776.55707,632964213.2153282,2025-04-27 00:00:00,binancecoin,1.2691200630945199,603.3807502027585,591.6305911672648,1.696567549381713,False,False
603.5371460135477,88050307610.3246,548378967.0336518,2025-04-28 00:00:00,binancecoin,-0.7027528315675546,604.9001205961714,591.0977475034676,1.746054965247425,False,False
606.1285517158251,88463722939.12578,532276423.2081352,2025-04-29 00:00:00,binancecoin,0.42936971144096336,606.2409534906932,591.1672510862164,1.740059431592141,False,False
600.5889575399475,87546780933.0503,779335060.0841132,2025-04-30 00:00:00,binancecoin,-0.9139305779600981,603.8037044375875,591.1378614095291,1.002083389561935,False,False
599.6302002732988,87499897859.30899,717769059.8961756,2025-05-01 00:00:00,binancecoin,-0.15963617955545573,602.8688356182,590.9421010262794,0.7668565665683702,False,False
599.5796914410877,87470023825.68498,586779850.2435153,2025-05-02 00:00:00,binancecoin,-0.008423330277240737,602.4949247289171,590.560478152682,0.7343388028400214,False,False
601.3244678537958,87726526469.18716,609320858.6024743,2025-05-03 00:00:00,binancecoin,0.2909999183785761,602.6567932229153,590.9423181538363,0.7335304575949342,False,False
599.2468842902798,87420518611.57309,383958586.5287981,2025-05-04 00:00:00,binancecoin,-0.3455012517503464,601.4336998753976,591.168405889773,0.4931416254412702,False,False
585.8899216562841,85450932663.94621,541509182.9932485,2025-05-05 00:00:00,binancecoin,-2.2289582114081608,598.9126678243599,590.7727631191614,0.9115901454209593,False,False
597.9661578698278,87237859436.31647,712215748.698297,2025-05-06 00:00:00,binancecoin,2.06117834889612,597.7466115606459,590.9020081218439,1.2934816756063734,False,False
603.0175211984405,87972764326.53542,821085162.8042526,2025-05-07 00:00:00,binancecoin,0.8447573933962227,598.0935492261449,592.5213269644099,1.299386615524611,False,False
603.144369158166,87977963458.44826,717897444.1413444,2025-05-08 00:00:00,binancecoin,0.021035534667945832,598.5955733525545,594.1541358704724,1.29597272671616,False,False
628.2798237375861,91592064513.423,1315286906.535402,2025-05-09 00:00:00,binancecoin,4.167402675830778,602.6955922520543,596.6502544303313,2.0081356051233414,False,False
666.6606824091106,97261112461.87196,1717143713.0552378,2025-05-10 00:00:00,binancecoin,6.108879709553605,612.0293371885278,599.4636178105249,2.845963329020109,False,True
662.3379085253329,96607586360.37282,1549618220.9985394,2025-05-11 00:00:00,binancecoin,-0.6484219030521654,621.0423406506783,602.2984755303454,2.8811144747297104,False,False
650.8664613901699,94954778272.58716,1186159482.5022006,2025-05-12 00:00:00,binancecoin,-1.7319629433114714,630.3247034698048,604.4563667631402,2.77893319507702,False,False
660.9533536861077,96431520974.649,1968342045.487355,2025-05-13 00:00:00,binancecoin,1.5497637217922522,639.322874300702,606.5898227418352,2.7698431676594115,False,False
666.2402578411695,97186035699.10748,1513422041.332075,2025-05-14 00:00:00,binancecoin,0.7998906618110091,648.3546938210918,609.3430276284088,2.771590779572232,False,False
651.6490150180347,95059799661.72646,1223304236.5479276,2025-05-15 00:00:00,binancecoin,-2.1900872322568876,655.2839289439302,611.5808935504818,3.0733750358209666,False,False
651.1362648113163,94940045438.48772,1206761924.2527664,2025-05-16 00:00:00,binancecoin,-0.07868502750735251,658.5491348116059,613.9617112342311,2.784174729822225,False,False
647.3412018782846,94455033828.49246,900231018.9448881,2025-05-17 00:00:00,binancecoin,-0.582836978697765,655.789209021488,616.1068016453561,1.3176539328276893,False,False
639.5979769763185,93330577215.08232,679492837.9963502,2025-05-18 00:00:00,binancecoin,-1.1961582052090636,652.5406473716287,617.7552361283324,1.3499185550233532,False,False
649.3806686821907,94612727897.71043,835970956.2085127,2025-05-19 00:00:00,binancecoin,1.5295063552451582,652.3283912704889,619.676064254243,1.411269404627754,False,False
